ciudad,codigo,UE,A111A,H001A,J000A,A121A,Q000A,Q000B,A700A,A131A
08037,46113,139,284.569,509.0,34.518,48.029,97.554,8.503,341.613,236.54
08037,46115,122,362.683,521.0,24.249,126.68,362.064,21.138,750.947,236.003
08037,4612,625,312.792,1053.0,51.727,43.249,95.058,8.513,705.841,269.543
08037,46121,608,307.985,1024.0,50.353,41.261,93.607,8.361,699.994,266.724
08037,461213,84,19.14,141.0,4.23,5.33,11.634,0.857,20.577,13.81
08037,462,898,15727.794,23189.0,4094.288,4823.254,4283.234,316.297,48250.669,10904.54
08037,4621,853,13456.854,20192.0,3581.56,4407.683,3719.819,287.835,44505.977,9049.171
08037,46211,853,13456.854,20192.0,3581.56,4407.683,3719.819,287.835,44505.977,9049.171
08037,464,1039,1960.013,4775.0,525.579,414.52,481.327,34.134,3382.894,1545.493
08037,4641,1039,1960.013,4775.0,525.579,414.52,481.327,34.134,3382.894,1545.493
08037,46411,769,1794.593,4110.0,479.118,361.086,417.847,28.353,3207.039,1433.507
08037,467,899,2114.929,4092.0,431.762,366.147,1007.702,98.23,4135.754,1748.782
08037,4671,899,2114.929,4092.0,431.762,366.147,1007.702,98.23,4135.754,1748.782
08037,48-49,392,16030.877,25159.0,3609.11,6140.337,9842.158,1589.073,6890.991,9890.54
08037,485,71,1478.755,2871.0,416.869,719.112,970.101,142.216,798.685,759.643
08037,4852,19,449.775,733.0,114.381,304.688,149.634,19.921,353.088,145.087
09015,31-33,3891,34805.815,27533.0,3900.224,19872.659,8498.975,601.842,22265.217,14933.156
09015,311,612,8949.818,5890.0,949.991,4442.246,1315.153,104.803,5299.5,4507.572
09015,3114,5,,,,,,,,
09015,3115,68,105.141,220.0,17.656,63.767,34.977,2.825,64.501,41.374
09015,31151,4,4.744,42.0,8.64,6.295,19.119,1.451,6.295,-1.551
09015,3116,2,,,,,,,,
09015,31161,2,,,,,,,,
09015,311613,2,,,,,,,,
09015,3118,492,7057.313,4139.0,590.264,3165.797,892.811,73.92,3272.199,3891.516
09015,31181,191,6430.126,2950.0,515.007,2779.55,808.653,66.818,2821.166,3650.576
09015,311811,2,,,,,,,,
09015,311812,180,1721.715,2455.0,365.278,1038.014,301.412,19.496,1071.91,683.701
09015,31183,297,422.844,954.0,55.858,245.904,64.74,5.554,247.753,176.94
09015,3119,22,288.805,342.0,73.142,173.03,59.462,5.836,775.963,115.775
09015,31192,5,,,,,,,,
09015,312,96,3255.104,503.0,65.104,1716.118,94.341,7.876,1720.288,1538.986
09015,3121,96,3255.104,503.0,65.104,1716.118,94.341,7.876,1720.288,1538.986
09015,31211,91,3234.042,413.0,57.803,1701.509,64.615,5.489,1704.968,1532.533
09015,325,56,6511.941,1754.0,262.464,3765.727,903.604,64.652,4783.827,2746.214
09015,3254,14,938.857,917.0,162.356,604.089,65.1,4.522,673.041,334.768
09015,327,32,297.229,223.0,41.3,139.18,132.976,8.709,149.771,158.049
09015,3273,3,,,,,,,,
09015,331,13,82.673,93.0,10.41,111.028,53.527,2.381,114.758,-28.355
09015,3312,4,,,,,,,,
09015,33122,2,,,,,,,,
09015,43,2614,39610.911,29644.0,4325.823,9975.864,22369.485,2101.852,72320.85,29635.047
09015,431,119,7802.679,2824.0,385.456,1453.906,1046.522,108.534,10110.444,6348.773
09015,4311,90,5940.859,1465.0,256.603,922.466,474.839,50.793,6728.141,5018.393
09015,43111,32,3881.605,533.0,79.561,375.232,106.723,10.758,1908.428,3506.373
09015,43112,15,220.671,144.0,16.678,23.392,15.381,0.635,595.975,197.279
09015,431121,1,,,,,,,,
09015,431122,13,,,,,,,,
09015,43113,2,,,,,,,,
09015,43114,1,,,,,,,,
09015,43116,8,587.9,88.0,20.207,91.888,17.91,1.634,1638.338,496.012
09015,4312,29,1861.82,1359.0,128.853,531.44,571.683,57.741,3382.303,1330.38
09015,43121,27,,,,,,,,
09015,431211,19,1068.815,915.0,84.051,430.966,306.359,18.957,2006.097,637.849
09015,433,474,6543.268,4790.0,493.479,2033.687,559.516,63.047,14184.643,4509.581
09015,4331,35,1049.936,1033.0,117.848,126.926,55.736,7.788,2762.223,923.01
09015,46,33377,49782.831,122137.0,10136.488,16063.195,12755.688,1221.158,98772.84,33719.636
09015,461,4967,3285.003,11629.0,438.249,628.73,732.131,60.038,5124.368,2656.273
09015,4611,4640,2949.657,10630.0,376.879,513.433,679.461,54.375,4427.653,2436.224
09015,46111,1932,1012.979,4019.0,75.124,188.345,273.402,19.627,1371.745,824.634
09015,46112,758,700.607,1891.0,93.995,90.03,142.567,12.986,1247.894,610.577
09015,461121,359,412.084,891.0,45.62,35.816,72.836,6.962,713.456,376.268
09015,461122,353,253.101,882.0,42.53,50.992,61.763,5.343,495.875,202.109
09015,46113,749,289.825,1425.0,35.692,27.286,49.628,4.345,380.214,262.539
09015,46115,278,233.357,732.0,32.143,24.25,45.928,3.645,346.47,209.107
09015,4612,327,335.346,999.0,61.37,115.297,52.67,5.663,696.715,220.049
09015,46121,262,309.605,828.0,54.359,104.352,49.048,5.259,666.34,205.253
09015,461213,136,64.999,292.0,11.563,18.786,9.633,0.783,94.302,46.213
09015,462,502,7145.106,11417.0,1826.576,1903.51,3331.439,233.567,18735.804,5241.596
09015,4621,465,4695.033,6524.0,1065.271,1485.591,2503.807,196.617,13283.189,3209.442
09015,46211,465,4695.033,6524.0,1065.271,1485.591,2503.807,196.617,13283.189,3209.442
09015,464,1909,4553.184,10376.0,1192.514,1266.048,1073.992,105.876,7745.282,3287.136
09015,4641,1909,4553.184,10376.0,1192.514,1266.048,1073.992,105.876,7745.282,3287.136
09015,46411,710,2928.73,5126.0,636.908,801.524,276.351,26.679,5113.561,2127.206
09015,467,1441,1880.864,6039.0,485.145,534.729,376.633,39.664,4831.386,1346.135
09015,4671,1441,1880.864,6039.0,485.145,534.729,376.633,39.664,4831.386,1346.135
09015,48-49,228,88918.874,67704.0,23582.552,33384.124,69391.771,4739.401,34545.949,55534.75
09015,481,17,62870.615,23765.0,12456.211,25458.865,4811.854,874.096,26140.052,37411.75
09015,485,17,,,,,,,,
09015,4852,2,,,,,,,,
10005,31-33,2589,26502.776,42501.0,6056.467,13088.683,12456.401,829.77,13731.891,13414.093
10005,311,712,2774.469,3915.0,373.736,1628.097,788.777,52.148,1668.907,1146.372
10005,3114,9,4.184,31.0,1.038,2.759,1.933,0.214,2.759,1.425
10005,3115,65,88.34,225.0,10.526,55.98,45.861,4.572,57.378,32.36
10005,31151,10,38.848,59.0,5.141,25.818,14.977,1.817,26.385,13.03
10005,3116,13,65.475,91.0,5.621,44.067,20.493,2.211,44.177,21.408
10005,31161,13,65.475,91.0,5.621,44.067,20.493,2.211,44.177,21.408
10005,311613,10,,,,,,,,
10005,3118,569,1096.178,2520.0,184.254,620.447,381.111,32.914,650.406,475.731
10005,31181,311,659.54,1584.0,130.363,352.576,194.881,17.586,375.968,306.964
10005,311811,1,,,,,,,,
10005,311812,213,417.72,1091.0,92.688,246.366,150.377,13.966,262.223,171.354
10005,31183,255,436.173,929.0,53.267,267.077,185.693,15.261,273.644,169.096
10005,3119,34,1452.432,955.0,162.321,849.19,306.13,7.461,858.297,603.242
10005,312,203,2856.519,1899.0,446.098,1617.533,669.621,109.556,1660.498,1238.986
10005,3121,203,2856.519,1899.0,446.098,1617.533,669.621,109.556,1660.498,1238.986
10005,31211,199,,,,,,,,
10005,325,10,197.361,120.0,15.864,82.605,31.997,2.898,102.001,114.756
10005,3254,1,,,,,,,,
10005,327,296,451.343,1152.0,70.068,293.973,137.71,8.714,301.21,157.37
10005,3273,10,,,,,,,,
10005,3274,11,1.36,19.0,0.124,0.823,0.652,0.06,0.824,0.537
10005,331,5,,,,,,,,
10005,3312,2,,,,,,,,
10005,33122,2,,,,,,,,
10005,43,817,10831.458,7838.0,1088.463,3009.454,3600.165,386.621,25585.468,7822.004
10005,431,170,4023.65,3416.0,537.218,870.193,962.368,128.371,10881.449,3153.457
10005,4311,151,3378.164,2906.0,478.723,676.139,852.756,118.772,8191.409,2702.025
10005,43111,27,430.673,544.0,75.037,80.59,64.994,9.917,1533.227,350.083
10005,43112,22,415.381,298.0,45.681,98.456,228.784,37.305,1104.349,316.925
10005,431121,19,,,,,,,,
10005,431122,2,,,,,,,,
10005,43113,43,143.691,267.0,26.499,33.435,98.504,11.251,322.107,110.256
10005,43114,5,21.751,34.0,4.258,4.044,10.057,1.95,76.677,17.707
10005,43116,8,,,,,,,,
10005,43117,3,,,,,,,,
10005,4312,19,645.486,510.0,58.495,194.054,109.612,9.598,2690.04,451.432
10005,43121,15,462.497,270.0,34.271,73.207,93.581,8.384,1703.387,389.29
10005,431211,9,192.565,131.0,14.321,49.89,13.456,1.989,294.882,142.675
10005,433,32,173.476,199.0,21.196,21.064,25.338,3.567,448.769,152.412
10005,4331,10,102.026,81.0,11.889,14.144,17.168,2.088,343.343,87.882
10005,46,11416,18485.118,38985.0,3180.777,3866.055,6961.842,601.576,44127.7,14619.063
10005,461,5124,3404.749,11755.0,385.138,559.254,1602.236,135.471,6142.906,2845.495
10005,4611,4758,3229.824,11024.0,348.078,534.199,1544.067,130.428,5738.669,2695.625
10005,46111,2769,1039.084,5562.0,67.588,141.755,649.674,48.031,1833.846,897.329
10005,46112,427,794.607,1451.0,93.741,163.114,331.922,29.175,1454.109,631.493
10005,461121,338,690.306,1199.0,81.499,133.956,296.697,25.05,1314.207,556.35
10005,461122,48,67.002,116.0,4.976,21.763,14.433,1.589,74.769,45.239
10005,46113,323,414.07,1053.0,55.306,59.333,188.733,16.222,883.428,354.737
10005,46115,84,311.761,453.0,30.747,74.049,97.887,9.659,502.276,237.712
10005,4612,366,174.925,731.0,37.06,25.055,58.169,5.044,404.237,149.87
10005,46121,361,,,,,,,,
10005,461213,35,11.983,64.0,2.222,1.404,6.784,0.576,16.995,10.579
10005,462,292,,,,,,,,
10005,4621,271,5228.441,5478.0,928.504,1095.652,1276.959,128.805,13000.577,4132.789
10005,46211,271,5228.441,5478.0,928.504,1095.652,1276.959,128.805,13000.577,4132.789
10005,464,577,994.57,2803.0,296.443,201.373,228.814,19.176,2096.845,793.197
10005,4641,577,994.57,2803.0,296.443,201.373,228.814,19.176,2096.845,793.197
10005,46411,479,932.609,2522.0,278.134,182.667,186.773,15.377,2018.137,749.942
10005,467,779,1248.414,3129.0,261.006,227.936,724.785,83.41,2757.971,1020.478
10005,4671,779,1248.414,3129.0,261.006,227.936,724.785,83.41,2757.971,1020.478
10005,48-49,139,3476.54,4277.0,655.162,1826.532,2710.606,430.684,2036.717,1650.008
10005,481,3,,,,,,,,
10005,485,29,572.186,798.0,101.708,291.445,300.651,45.953,308.916,280.741
10005,4852,9,32.2,77.0,10.64,23.08,20.311,0.917,23.493,9.12
11011,31-33,488,8315.869,6701.0,942.302,5103.536,2473.765,176.664,5494.412,3212.333
11011,311,249,2876.303,1449.0,131.621,2053.749,667.049,53.273,2161.589,822.554
11011,3114,4,393.531,203.0,36.24,264.397,68.092,3.659,264.782,129.134
11011,3115,14,670.973,340.0,18.416,549.912,83.1,6.705,573.024,121.061
11011,31151,4,666.695,314.0,17.955,546.658,79.058,6.415,569.763,120.037
11011,3116,2,,,,,,,,
11011,31161,2,,,,,,,,
11011,311613,1,,,,,,,,
11011,3118,212,113.499,484.0,12.643,66.404,45.993,3.865,67.141,47.095
11011,31181,62,52.174,208.0,7.287,31.883,24.826,2.293,31.951,20.291
11011,311812,59,49.205,198.0,6.779,29.957,23.893,2.153,30.025,19.248
11011,31183,150,61.325,276.0,5.356,34.521,21.167,1.572,35.19,26.804
11011,3119,5,2.92,13.0,0.327,1.963,0.19,0.03,1.974,0.957
11011,312,16,14.445,66.0,2.86,7.92,10.254,1.014,7.936,6.525
11011,3121,16,14.445,66.0,2.86,7.92,10.254,1.014,7.936,6.525
11011,31211,16,14.445,66.0,2.86,7.92,10.254,1.014,7.936,6.525
11011,325,2,,,,,,,,
11011,327,4,7.076,16.0,0.672,2.504,2.43,0.283,2.506,4.572
11011,3273,3,,,,,,,,
11011,43,95,1524.823,1216.0,192.204,165.237,362.015,29.906,3220.316,1359.586
11011,431,16,1385.404,848.0,156.736,124.772,283.01,21.808,2397.257,1260.632
11011,4311,13,543.178,796.0,151.087,105.34,228.132,19.283,1148.713,437.838
11011,43111,3,,,,,,,,
11011,43116,1,,,,,,,,
11011,4312,3,842.226,52.0,5.649,19.432,54.878,2.525,1248.544,822.794
11011,43121,3,842.226,52.0,5.649,19.432,54.878,2.525,1248.544,822.794
11011,431211,2,,,,,,,,
11011,433,3,,,,,,,,
11011,46,2355,1727.068,5343.0,245.654,242.824,746.004,59.121,4744.799,1484.244
11011,461,1040,363.653,1989.0,29.605,44.113,274.285,19.863,589.019,319.54
11011,4611,974,344.714,1879.0,27.414,39.849,259.342,18.983,557.637,304.865
11011,46111,594,109.612,1021.0,2.851,16.346,132.074,8.433,184.666,93.266
11011,46112,141,109.572,312.0,9.643,9.107,40.048,3.295,149.51,100.465
11011,461121,81,88.828,210.0,7.397,6.837,30.15,2.547,120.006,81.991
11011,461122,50,15.379,85.0,1.774,1.762,8.095,0.606,25.555,13.617
11011,46113,103,49.562,223.0,5.039,6.016,21.078,2.144,75.75,43.546
11011,46115,21,27.779,89.0,3.456,2.596,26.162,2.415,32.72,25.183
11011,4612,66,18.939,110.0,2.191,4.264,14.943,0.881,31.382,14.675
11011,46121,66,18.939,110.0,2.191,4.264,14.943,0.881,31.382,14.675
11011,461213,23,3.463,29.0,0.485,0.927,5.56,0.299,4.563,2.536
11011,462,26,,,,,,,,
11011,4621,24,,,,,,,,
11011,46211,24,,,,,,,,
11011,464,86,111.756,310.0,26.181,16.195,21.15,1.641,273.494,95.561
11011,4641,86,111.756,310.0,26.181,16.195,21.15,1.641,273.494,95.561
11011,46411,76,108.365,292.0,25.411,15.204,19.349,1.465,269.989,93.161
11011,467,138,64.229,289.0,10.218,7.14,50.137,4.222,87.495,57.089
11011,4671,138,64.229,289.0,10.218,7.14,50.137,4.222,87.495,57.089
11011,48-49,14,53.486,115.0,17.902,26.447,59.11,8.185,27.676,27.039
11011,485,3,,,,,,,,
11020,31-33,12015,164884.332,167948.0,23198.887,102399.257,50526.518,3842.076,108301.229,62485.075
11020,311,2037,8188.138,10334.0,957.699,5672.537,2331.811,199.418,7373.362,2515.601
11020,3114,11,,,,,,,,
11020,3115,217,1624.961,1468.0,186.898,956.942,107.642,8.493,972.212,668.019
11020,31151,18,1479.763,912.0,163.475,861.677,42.651,2.778,876.464,618.086
11020,3116,27,1275.312,798.0,133.513,1035.554,356.827,20.78,2468.001,239.758
11020,31161,27,1275.312,798.0,133.513,1035.554,356.827,20.78,2468.001,239.758
11020,311612,1,,,,,,,,
11020,311613,18,1091.422,403.0,84.42,966.199,297.222,14.741,2396.43,125.223
11020,3118,1577,2529.981,5914.0,391.629,1533.302,1197.099,110.001,1555.6,996.679
11020,31181,715,1232.956,3121.0,215.667,735.49,699.071,67.338,750.35,497.466
11020,311812,665,1140.071,2846.0,195.438,679.479,661.794,63.4,692.465,460.592
11020,31183,843,1278.355,2717.0,172.16,787.146,493.793,42.14,794.553,491.209
11020,3119,140,1621.107,1046.0,109.498,1382.996,294.768,29.321,1549.308,238.111
11020,31192,3,,,,,,,,
11020,312,178,7822.49,2026.0,330.174,4449.032,1066.093,85.517,4518.108,3373.458
11020,3121,178,7822.49,2026.0,330.174,4449.032,1066.093,85.517,4518.108,3373.458
11020,31211,172,7796.115,2002.0,327.158,4431.676,1053.163,84.713,4500.489,3364.439
11020,325,285,6126.403,3732.0,529.864,3541.031,1646.509,157.288,3739.365,2585.372
11020,3254,21,143.68,420.0,59.742,132.927,57.121,5.069,134.75,10.753
11020,327,309,3134.923,3070.0,443.746,1946.916,1088.199,105.122,2040.575,1188.007
11020,3273,59,2149.865,1380.0,256.739,1411.745,630.301,73.434,1478.491,738.12
11020,3274,14,3.368,36.0,0.8,2.012,1.181,0.128,2.013,1.356
11020,331,25,485.706,444.0,65.087,359.932,120.981,14.216,380.941,125.774
11020,3312,11,241.564,262.0,39.414,158.208,81.974,11.167,161.476,83.356
11020,33122,9,,,,,,,,
11020,43,4431,36807.211,38902.0,4974.681,8940.965,18408.53,2344.582,87429.602,27866.246
11020,431,514,9498.834,9345.0,1329.052,1951.314,4201.458,713.756,18930.07,7547.52
11020,4311,467,6812.453,7606.0,1154.529,1247.463,1743.105,188.63,14426.916,5564.99
11020,43111,101,1432.255,2196.0,263.766,216.519,584.382,47.283,5297.462,1215.736
11020,43112,51,430.284,461.0,50.823,50.211,161.219,13.347,1078.071,380.073
11020,431121,28,254.197,184.0,21.408,24.252,60.08,5.298,594.808,229.945
11020,431122,10,121.647,169.0,17.179,13.113,53.619,3.276,425.011,108.534
11020,43113,172,863.597,1004.0,88.344,159.044,345.554,30.43,2186.049,704.553
11020,43114,7,27.446,51.0,4.264,5.632,8.564,0.983,69.268,21.814
11020,43116,22,1540.53,1202.0,225.951,318.81,140.821,25.591,2078.835,1221.72
11020,43117,9,760.259,623.0,131.543,157.004,92.483,10.23,1140.696,603.255
11020,4312,47,2686.381,1739.0,174.523,703.851,2458.353,525.127,4503.154,1982.53
11020,43121,43,2541.239,1655.0,162.196,598.161,2444.466,523.86,3812.545,1943.078
11020,431211,23,1373.588,1240.0,124.364,467.154,220.082,18.456,1796.597,906.434
11020,433,155,2124.446,4101.0,460.049,600.451,614.679,47.567,7671.573,1523.995
11020,4331,50,1535.956,2051.0,282.836,379.466,500.654,35.638,6274.641,1156.49
11020,46,33730,42452.985,105204.0,8034.797,11935.493,15809.105,1402.062,113168.965,30517.492
11020,461,14663,9073.452,33850.0,1043.143,1356.529,3675.669,309.363,15781.857,7716.923
11020,4611,13772,8399.045,31953.0,962.289,1214.081,3504.219,293.051,14086.179,7184.964
11020,46111,8233,3067.853,16727.0,198.157,426.648,1731.325,133.366,4839.073,2641.205
11020,46112,1876,2155.169,6081.0,401.215,302.581,744.889,67.481,3819.975,1852.588
11020,461121,1275,1782.263,4597.0,318.965,246.513,561.139,47.142,3114.219,1535.75
11020,461122,420,167.462,810.0,29.218,26.941,57.313,4.906,332.151,140.521
11020,46113,1327,1773.602,3498.0,157.058,250.122,442.617,43.397,2775.308,1523.48
11020,46115,306,410.109,900.0,32.63,28.47,66.519,6.028,1068.339,381.639
11020,4612,891,674.407,1897.0,80.854,142.448,171.45,16.312,1695.678,531.959
11020,46121,877,669.945,1868.0,79.778,140.193,169.946,16.143,1689.966,529.752
11020,461213,168,51.823,331.0,12.72,15.834,34.347,3.296,100.191,35.989
11020,462,600,8228.03,12059.0,2089.513,2667.959,3246.895,263.981,25493.621,5560.071
11020,4621,559,6331.625,8570.0,1537.715,2224.114,2681.184,233.226,21473.318,4107.511
11020,46211,559,6331.625,8570.0,1537.715,2224.114,2681.184,233.226,21473.318,4107.511
11020,464,1426,2221.888,6428.0,598.365,507.953,536.849,44.071,5489.553,1713.935
11020,4641,1426,2221.888,6428.0,598.365,507.953,536.849,44.071,5489.553,1713.935
11020,46411,1215,2034.47,5875.0,559.373,464.055,451.846,35.449,5266.787,1570.415
11020,467,2904,3452.649,9362.0,712.972,864.683,1498.982,157.286,7686.317,2587.966
11020,4671,2904,3452.649,9362.0,712.972,864.683,1498.982,157.286,7686.317,2587.966
11020,48-49,261,16349.011,22830.0,2914.594,8243.547,14214.939,2596.73,8676.034,8105.464
11020,485,53,7502.204,8264.0,1314.561,3415.984,6958.507,1312.717,3546.448,4086.22
11020,4852,24,5722.638,5022.0,802.638,2624.405,4264.817,807.576,2669.758,3098.233
12001,31-33,3233,5105.315,9062.0,632.394,3135.885,1734.465,146.113,3248.145,1969.43
12001,311,1350,1342.304,3413.0,166.907,845.267,324.275,28.123,860.277,497.037
12001,3114,4,1.121,11.0,0.0,0.543,0.85,0.073,0.543,0.578
12001,3115,62,55.98,164.0,5.434,30.653,11.693,1.149,30.861,25.327
12001,31151,6,4.501,12.0,0.321,3.13,0.123,0.024,3.153,1.371
12001,3116,32,40.607,96.0,4.42,24.669,4.201,0.375,24.907,15.938
12001,31161,32,40.607,96.0,4.42,24.669,4.201,0.375,24.907,15.938
12001,311612,1,,,,,,,,
12001,311613,13,,,,,,,,
12001,3118,1189,1213.065,2978.0,148.96,744.342,291.682,25.194,751.635,468.723
12001,31181,320,,,,,,,,
12001,311812,316,232.852,972.0,30.794,140.705,57.965,4.714,141.385,92.147
12001,31183,868,977.55,1993.0,117.493,601.341,232.933,20.382,607.915,376.209
12001,3119,32,21.268,81.0,4.16,34.93,7.481,0.672,42.201,-13.662
12001,31192,1,,,,,,,,
12001,312,321,1149.607,1569.0,177.308,908.809,456.581,35.605,970.244,240.798
12001,3121,321,1149.607,1569.0,177.308,908.809,456.581,35.605,970.244,240.798
12001,31211,307,1147.399,1546.0,177.0,907.407,455.956,35.553,968.842,239.992
12001,325,19,10.765,57.0,3.303,5.223,19.778,0.702,5.231,5.542
12001,327,93,1580.924,511.0,105.818,817.908,564.767,48.556,846.473,763.016
12001,3273,47,1540.308,402.0,103.182,796.112,546.786,46.956,824.656,744.196
12001,3274,6,,,,,,,,
12001,331,2,,,,,,,,
12001,3312,2,,,,,,,,
12001,33122,2,,,,,,,,
12001,43,715,6372.616,6727.0,830.899,1600.929,2112.208,222.471,13187.167,4771.687
12001,431,109,4445.743,3707.0,537.633,1142.194,861.701,63.475,8528.131,3303.549
12001,4311,87,2065.374,2280.0,382.214,411.29,283.813,39.618,4825.341,1654.084
12001,43111,15,334.036,446.0,53.186,88.728,22.315,3.665,1691.588,245.308
12001,43112,13,130.947,67.0,5.856,21.042,36.449,3.104,170.739,109.905
12001,431121,4,,,,,,,,
12001,431122,6,57.897,24.0,1.931,14.444,0.358,0.023,70.743,43.453
12001,43113,7,9.622,30.0,1.675,1.456,1.409,0.235,15.949,8.166
12001,43114,5,42.784,52.0,5.898,7.605,26.28,1.264,186.639,35.179
12001,43116,9,530.368,674.0,100.951,119.563,36.796,6.604,1373.002,410.805
12001,43117,3,,,,,,,,
12001,4312,22,2380.369,1427.0,155.419,730.904,577.888,23.857,3702.79,1649.465
12001,43121,20,,,,,,,,
12001,431211,13,1872.047,1189.0,123.642,599.745,555.071,22.211,2458.784,1272.302
12001,433,38,188.061,278.0,33.267,29.029,46.071,4.289,656.36,159.032
12001,4331,8,74.117,135.0,18.856,19.206,27.328,2.525,500.554,54.911
12001,46,16151,16798.698,44202.0,3105.171,4453.981,5984.249,488.739,40345.956,12344.717
12001,461,8239,2934.377,15139.0,221.891,449.199,992.302,72.518,5668.689,2485.178
12001,4611,7907,2821.592,14504.0,203.192,403.577,959.721,68.994,5438.562,2418.015
12001,46111,5354,1038.83,9147.0,55.559,147.572,544.45,34.467,1875.508,891.258
12001,46112,979,939.328,2092.0,66.742,121.479,193.042,13.887,2053.959,817.849
12001,461121,416,595.922,944.0,32.974,81.656,106.515,6.451,1228.607,514.266
12001,461122,417,253.774,809.0,22.832,26.216,61.218,5.008,631.94,227.558
12001,46113,774,436.711,1549.0,36.727,50.36,76.006,5.923,827.565,386.351
12001,46115,237,176.263,539.0,16.389,33.049,35.843,5.439,360.012,143.214
12001,4612,332,112.785,635.0,18.699,45.622,32.581,3.523,230.127,67.163
12001,46121,328,,,,,,,,
12001,461213,200,32.017,338.0,6.859,8.71,19.439,1.848,46.299,23.307
12001,462,477,,,,,,,,
12001,4621,455,5175.693,6175.0,1177.289,1638.602,1993.929,171.793,13940.153,3537.091
12001,46211,455,5175.693,6175.0,1177.289,1638.602,1993.929,171.793,13940.153,3537.091
12001,464,561,828.191,2656.0,306.891,210.375,138.349,11.488,1644.018,617.816
12001,4641,561,828.191,2656.0,306.891,210.375,138.349,11.488,1644.018,617.816
12001,46411,457,770.549,2438.0,292.537,186.263,103.085,8.069,1548.829,584.286
12001,467,837,998.715,2851.0,191.48,202.065,437.573,45.009,2166.844,796.65
12001,4671,837,998.715,2851.0,191.48,202.065,437.573,45.009,2166.844,796.65
12001,48-49,143,3494.069,2249.0,318.888,1307.951,1355.783,130.233,1434.317,2186.118
12001,485,21,460.159,625.0,68.732,270.936,183.464,26.739,289.658,189.223
12001,4852,3,14.253,42.0,3.088,8.169,4.192,0.409,8.217,6.084
12035,31-33,918,1177.429,3171.0,173.15,773.166,419.04,33.534,825.494,404.263
12035,311,333,340.361,1018.0,44.954,221.205,147.718,7.269,226.035,119.156
12035,3114,5,,,,,,,,
12035,3115,27,15.557,61.0,1.24,9.903,3.728,0.28,9.923,5.654
12035,31151,11,9.831,27.0,0.404,6.163,1.273,0.093,6.163,3.668
12035,3116,2,,,,,,,,
12035,31161,2,,,,,,,,
12035,3118,282,217.513,790.0,32.213,132.945,73.116,5.375,136.329,84.568
12035,31181,96,,,,,,,,
12035,311812,96,,,,,,,,
12035,31183,185,146.733,514.0,23.929,92.585,51.045,3.767,95.675,54.148
12035,3119,13,12.686,62.0,2.582,7.069,1.312,0.117,7.489,5.617
12035,312,89,325.272,320.0,20.751,253.215,114.222,11.358,285.835,72.057
12035,3121,89,325.272,320.0,20.751,253.215,114.222,11.358,285.835,72.057
12035,31211,88,,,,,,,,
12035,325,3,,,,,,,,
12035,327,62,74.524,214.0,9.373,50.929,41.071,4.058,52.11,23.595
12035,3273,9,,,,,,,,
12035,3274,5,,,,,,,,
12035,331,1,,,,,,,,
12035,43,220,1704.518,1590.0,205.134,258.26,435.981,44.95,3121.016,1446.258
12035,431,30,1404.785,886.0,152.672,194.55,317.233,31.651,2524.128,1210.235
12035,4311,21,731.07,695.0,128.932,129.385,177.774,26.562,1519.539,601.685
12035,43111,3,199.244,224.0,20.933,10.488,19.807,0.4,713.513,188.756
12035,43112,1,,,,,,,,
12035,431122,1,,,,,,,,
12035,43113,3,,,,,,,,
12035,43114,1,,,,,,,,
12035,43116,5,107.476,139.0,19.973,28.323,34.311,6.355,303.457,79.153
12035,4312,9,673.715,191.0,23.74,65.165,139.459,5.09,1004.589,608.55
12035,43121,9,673.715,191.0,23.74,65.165,139.459,5.09,1004.589,608.55
12035,431211,7,,,,,,,,
12035,433,29,28.804,92.0,6.927,6.316,16.134,1.628,69.311,22.488
12035,4331,3,,,,,,,,
12035,46,4789,3045.107,11115.0,536.952,847.201,1565.593,111.703,7506.939,2197.906
12035,461,2081,562.483,3865.0,62.967,102.852,318.421,20.942,1148.319,459.631
12035,4611,1970,528.433,3660.0,57.193,94.83,303.257,19.851,1079.588,433.603
12035,46111,1197,223.05,2154.0,19.961,33.076,169.732,10.06,345.904,189.974
12035,46112,311,110.991,551.0,10.561,26.412,62.314,3.496,355.626,84.579
12035,461121,144,71.004,302.0,6.292,18.82,49.669,2.693,242.577,52.184
12035,461122,152,37.271,223.0,3.847,6.656,11.945,0.753,104.65,30.615
12035,46113,252,88.126,496.0,11.657,12.689,32.095,1.817,158.938,75.437
12035,46115,67,32.515,142.0,4.3,10.529,11.732,1.727,80.966,21.986
12035,4612,111,34.05,205.0,5.774,8.022,15.164,1.091,68.731,26.028
12035,46121,111,34.05,205.0,5.774,8.022,15.164,1.091,68.731,26.028
12035,461213,54,12.078,85.0,2.161,3.318,4.437,0.295,24.415,8.76
12035,462,51,1015.146,1051.0,189.844,293.27,398.524,27.528,2613.852,721.876
12035,4621,47,916.806,795.0,134.506,231.305,313.017,23.408,2362.102,685.501
12035,46211,47,916.806,795.0,134.506,231.305,313.017,23.408,2362.102,685.501
12035,464,184,220.421,735.0,64.175,77.38,31.746,2.516,597.673,143.041
12035,4641,184,220.421,735.0,64.175,77.38,31.746,2.516,597.673,143.041
12035,46411,152,205.178,666.0,60.852,73.311,23.633,1.84,582.193,131.867
12035,467,238,132.509,652.0,36.262,47.094,79.177,7.053,298.911,85.415
