100018703	10010001	1	3	4	570	583	2	1	54	10	4	1	3	4	0	4	0	2	1	1	34268.14	34268.14	21196.72	0	0	0	0	0	21196.72	21196.72	0	0	21196.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13071.42	0	0	2571.42	2571.42	0	10500	0	0	0	0	0	0	44256.53	37651.62	24580.2	6839.92	3754.22	115.71	1414.27	0	334.28	0	0	0	578.55	1028.56	0	0	0	282.85	0	3085.7	0	933.24	933.24	0	2337	0	150	1500	687	852	852	0	0	48.91	48.91	0	0	10950	0	0	0	7800	0	7800	3150	1689.13	489.13	1200	0	930	930	0	0	0	6604.91	6604.91	5400	0	0	0	0	0	0	0	1204.91	0	5739.3	1	1	1
100018704	10010001	1	3	4	570	583	2	1	72	4	3	1	2	3	0	1	2	1	1	1	35655.73	35655.73	20655.73	20655.73	20655.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	15000	0	0	0	0	0	0	32823.94	32823.94	17823.94	7013.44	7013.44	469.24	1478.56	0	449.99	0	0	0	655.7	591.42	385.71	0	218.56	2764.26	0	0	0	0	0	0	2850	0	1200	600	1050	1092	1092	0	0	0	0	0	0	3787.5	0	0	0	3000	0	3000	787.5	1500	0	1500	0	1581	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100018705	10010001	1	3	4	570	583	2	1	50	10	4	2	2	4	0	4	0	1	1	1	32106.68	32106.68	17852.45	17852.45	17704.91	0	0	147.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14254.23	0	3599.95	154.28	154.28	0	10500	0	0	0	0	0	0	28947.02	28947.02	14692.79	7501.94	7180.52	2391.36	1607.12	0	1067.12	385.71	0	0	829.23	662.13	0	0	237.85	0	0	321.42	0	146.73	146.73	0	1204	0	154	720	330	2921.11	708	0	2213.11	83.15	0	0	83.15	1246.7	385.7	0	0	0	0	0	861	186	0	186	0	813	813	0	0	590.16	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100035901	10010001	1	3	4	610	595	3	1	24	6	9	3	6	6	3	6	0	3	3	3	128229.09	113066.06	93863.11	84404.31	66326.07	2934.78	15143.46	0	9458.8	9458.8	0	0	9458.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19202.95	0	0	19202.95	19202.95	0	0	15163.03	15163.03	8804.34	489.13	5869.56	0	66855.6	49246.92	30043.97	10773.96	10773.96	2314.18	822.85	192.85	681.4	514.27	167.14	822.85	1182.79	379.27	0	0	128.56	2616.42	951.38	0	0	1328.44	1171.92	156.52	6585.95	4354.83	0	555	1676.12	403.52	403.52	0	0	1203.25	1203.25	0	0	2154.83	1157.1	0	0	0	0	0	997.73	4452.33	2612.9	1839.43	0	1840.61	1840.61	0	0	1301.08	17608.68	17608.68	0	0	0	0	9391.3	5869.56	0	2347.82	0	0	5739.3	1	1	1
100035902	10010001	1	3	4	610	595	2	1	30	9	4	1	3	2	2	2	0	2	2	2	20100.79	20100.79	15260.86	15260.86	15260.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4839.93	0	0	1936.71	1936.71	0	2903.22	0	0	0	0	0	0	23315.42	23315.42	18475.49	7881.21	5759.79	1169.92	925.7	0	462.84	154.28	0	0	231.42	0	0	0	77.14	1555.68	1182.81	1735.71	385.71	391.3	0	391.3	0	0	0	0	0	458.68	458.68	0	0	807.04	807.04	0	0	3504.6	514.28	0	0	2322.58	0	2322.58	667.74	4813.04	0	900	3913.04	502.23	502.23	0	0	117.39	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100035903	10010001	1	3	4	610	595	2	2	42	3	3	1	2	2	1	2	0	2	3	2	19732.79	19732.79	14967.37	13206.51	10467.38	0	2739.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760.86	0	0	1760.86	0	0	0	4765.42	0	0	2442.84	2442.84	0	2322.58	0	0	0	0	0	0	11699.05	11699.05	6933.63	2140.61	1857.76	353.54	514.28	0	0	0	0	0	347.11	0	0	0	0	539.98	102.85	0	282.85	1134.75	547.81	586.94	302.5	0	32.5	150	120	182.89	182.89	0	0	0	0	0	0	2557.44	797.12	0	0	0	0	0	1760.32	87.09	87.09	0	0	528.35	528.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100035904	10010001	1	3	4	610	595	1	1	72	6	1	1	0	1	0	0	1	1	1	1	16484.81	16484.81	13349.34	0	0	0	0	0	13349.34	13349.34	0	13349.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3135.47	0	0	232.25	0	232.25	2903.22	0	0	0	0	0	0	17996.92	17996.92	14861.45	3207.65	2693.38	694.21	0	154.28	552.81	0	0	0	102.85	173.55	0	0	0	1015.68	0	514.27	0	479.33	479.33	0	2009.95	0	81.25	472.25	1456.45	688.03	688.03	0	0	73.36	73.36	0	0	580.64	0	0	0	0	0	0	580.64	304.83	0	304.83	0	1539.24	316.42	0	1222.82	5978.42	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100035905	10010001	1	3	4	610	595	2	1	37	8	5	3	2	3	2	3	0	1	1	1	31111.14	31111.14	15260.86	15260.86	10565.21	0	4695.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15850.28	0	0	12947.06	12947.06	0	2903.22	0	0	0	0	0	0	24101.53	24101.53	8251.25	2892.77	2892.77	989.95	0	0	244.28	347.14	0	0	0	102.85	0	0	0	1208.55	0	0	0	0	0	0	1620	0	0	600	1020	522.56	522.56	0	0	254.34	254.34	0	0	1741.93	0	0	0	1451.61	0	1451.61	290.32	1072.92	1072.92	0	0	0	0	0	0	146.73	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100059801	10010001	1	3	4	720	626	2	1	30	8	5	2	3	2	3	2	0	2	3	2	93013.97	93013.97	79410.3	76108.68	70434.78	0	0	5673.9	0	0	0	0	0	0	0	0	0	0	0	2934.78	0	2934.78	366.84	0	366.84	0	0	0	0	13603.67	0	0	8377.87	2571.42	5806.45	5225.8	0	0	0	0	0	0	95308.85	68498.2	54894.53	35189.73	22846.89	2777.08	2751.41	0	4345.66	1157.12	1079.99	192.85	257.14	1362.83	0	0	0	5348.55	3574.26	12342.84	0	3668.43	2445.63	1222.8	1935.96	0	0	540	1395.96	2566.42	2566.42	0	0	2934.76	2934.76	0	0	5469.1	514.27	0	0	4354.83	0	4354.83	600	1126.95	586.95	540	0	2003.18	2003.18	0	0	0	26810.65	26810.65	17419.35	0	0	0	0	0	9391.3	0	0	0	5739.3	1	1	1
100059802	10010001	1	3	4	720	626	2	1	74	6	3	2	1	3	0	2	1	2	3	2	80648.27	80648.27	74841.82	16141.3	16141.3	0	0	0	5580.97	5580.97	0	5580.97	0	0	0	0	0	0	0	0	0	0	53119.55	53119.55	0	0	0	0	0	5806.45	0	0	0	0	0	5806.45	0	0	0	0	0	0	20076.88	20076.88	14270.43	9687.73	9687.73	2590.66	771.42	0	308.56	359.99	0	0	179.99	0	0	0	0	4692.84	784.27	0	0	0	0	0	1320	0	0	420	900	464.51	464.51	0	0	489.13	489.13	0	0	1803.9	359.99	93.91	0	0	0	0	1350	0	0	0	0	505.16	505.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
