20	515	16.32444444	-95.23888889	10	1.25	3.75	30.0978125	39.140625	16.975	73.4409375	60.6528125	30.9565625	70	107	45	120	13.009375	95.0440625	240	32	78	97	85	38	105	31.1378125	9.0046875	58.8196875	10.905625	8.9384375	7.63125	11.8109375	51.4453125	33.0575	20.096875	6.2096875	9.88125	10.473125	15.5309375	7.2409375	12.67571429	5.6	7.2	14.5	8.848125	18.2884375	12	14.7	17.68375	6.95	21	26	15.395625	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
14	93	20.8175	-102.7572222	11	2	3.5	32.98355263	39.98144737	15.85597222	75.23342105	67.36513158	24.66907895	70	107	45	120	11.83526316	89.05118421	240	32	78	97	85	38	105	28.08118421	7.646710526	54.19263158	10.52289474	6.813421053	7.986710526	9.741052632	42.17710526	28.57605263	15.795	5.652763158	10.09236842	8.660526316	14.63381579	5.783026316	8.658322368	5.6	7.2	9.61	7.336052632	20.17618421	12	14.7	11.45513158	6.95	21	26	18.73144737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
18	17	21.51638889	-104.8941667	12	2	3.25	31.62868421	39.10328125	17.79307692	78.03789474	64.13618421	25.72578947	70	107	45	120	11.70539474	86.98789474	240	32	78	97	85	38	105	27.61210526	9.433684211	56.20407895	13.83328947	7.716973684	8.096052632	9.456710526	46.22723684	29.43460526	20.30842105	4.945789474	9.484861111	9.116973684	14.10468266	6.805263158	13.39305289	5.6	7.2	13.55	8.167361111	14.62802632	12	14.7	15.33828947	6.95	21	26	17.41065789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
2	4	32.53472222	-117.0436111	13	2.5	5	32.22868421	40.50328125	23.04307692	85.01289474	64.63618421	25.17078947	70	107	45	120	12.34289474	89.76289474	240	32	78	97	85	38	105	25.23710526	9.808684211	56.04157895	15.50578947	7.841973684	9.436052632	9.294210526	40.47223684	27.10960526	20.60842105	3.975789474	10.29736111	8.466973684	11.10468266	5.505263158	12.37271078	5.6	7.2	14.9	8.629861111	16.26552632	12	14.7	14.67578947	6.95	21	26	18.03065789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
29	26	19.35472222	-98.15027778	9.5	1	3	29.99605263	44.23144737	15.35597222	77.73342105	70.99013158	32.66907895	70	107	45	120	11.63526316	89.68618421	240	32	78	97	85	38	105	29.69368421	9.551710526	52.33763158	10.68039474	7.755921053	8.174210526	10.98355263	44.67710526	29.15105263	16.77	5.340263158	9.254868421	8.720526316	14.56881579	6.753026316	10.62582237	5.6	7.2	10	7.401052632	40.32368421	12	14.7	11.68263158	6.95	21	26	16.91894737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
15	106	19.29222222	-99.65388889	10.25	1.1	3.5	30.90355263	42.29144737	18.05597222	83.73342105	72.65263158	29.29407895	70	107	45	120	12.18526316	97.25618421	240	32	78	97	85	38	105	29.77118421	9.809210526	54.92513158	12.10539474	7.855921053	8.289210526	11.35855263	44.92710526	29.63855263	17.595	5.655263158	9.354868421	11.34552632	15.88881579	6.485526316	10.37582237	5.6	7.2	10.345	6.938552632	19.48618421	12	14.7	12.88263158	6.95	21	26	17.43394737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
5	35	25.54444444	-103.4416667	11.75	3.7	4.3	30.92868421	38.57828125	18.29307692	77.95039474	60.70618421	24.61328947	70	107	45	120	12.33039474	100.3103947	240	32	78	97	85	38	105	26.63210526	9.713684211	54.30407895	13.24578947	7.441973684	7.796052632	7.819210526	44.93223684	30.85460526	19.94342105	4.375789474	10.28486111	8.161973684	12.32968266	5.605263158	13.99771078	5.6	7.2	8.99	8.042361111	13.34802632	12	14.7	13.79828947	6.95	21	26	15.63065789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
13	77	20.08583333	-98.36333333	10	1.2	3.5	30.44605263	42.95644737	15.38847222	74.73342105	68.99013158	29.11907895	70	107	45	120	11.88526316	95.79368421	240	32	78	97	85	38	105	26.04618421	9.501710526	53.77513158	10.43039474	7.573421053	8.586710526	10.75355263	44.87710526	28.83855263	15.34	5.240263158	9.854868421	9.720526316	13.81881579	6.128026316	8.813322368	5.6	7.2	13.9	7.526052632	35.26118421	12	14.7	12.25263158	6.95	21	26	18.52894737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
30	193	19.19027778	-96.15333333	12.75	1.8	4.75	29.76605263	40.20144737	19.04597222	82.85842105	68.16513158	32.66907895	70	107	45	120	11.92276316	93.42868421	240	32	78	97	85	38	105	26.64618421	7.676710526	54.87763158	9.992894737	8.213421053	7.099210526	10.13355263	45.93960526	30.33855263	18.68	5.460263158	9.427368421	9.720526316	13.93881579	6.178026316	11.23332237	5.6	7.2	8.065	6.896052632	28.63618421	12	14.7	12.82513158	6.95	21	26	17.75644737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
27	4	17.98916667	-92.92805556	12.125	1.35	3.55	32.2228125	41.178125	16.975	80.2559375	60.6528125	29.3315625	70	107	45	120	12.959375	91.9615625	240	32	78	97	85	38	105	30.0753125	8.8171875	59.7696875	12.180625	9.0759375	7.98625	11.8359375	47.5703125	31.495	21.796875	5.8671875	9.30875	9.910625	15.3434375	6.0159375	13.22642857	5.6	7.2	14	8.118125	17.8009375	12	14.7	17.37125	6.95	21	26	18.308125	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
