ciudad,codigo,UE,A111A,H001A,J000A,A121A,Q000A,Q000B,A700A,A131A
09,3274,18,5.748,63.0,1.614,3.854,4.414,0.349,3.955,1.894
09,331,74,9111.635,2956.0,205.491,7235.193,4298.43,175.78,7480.629,1876.442
09,3312,31,1407.362,772.0,47.823,1229.565,258.276,21.391,1293.076,177.797
09,33122,18,669.586,246.0,16.589,612.107,23.137,2.352,665.998,57.479
09,43,15698,125854.177,211406.0,14185.137,56834.307,28719.225,3746.694,404263.038,69019.87
09,431,3156,30970.529,57898.0,3840.136,15358.805,6605.245,756.652,106621.286,15611.724
09,4311,2977,23738.958,47533.0,3113.188,13459.889,5504.953,611.261,92723.881,10279.069
09,43111,409,3919.835,8256.0,587.603,1406.504,705.744,80.846,18930.761,2513.331
09,43112,374,1519.247,3430.0,187.239,412.803,456.303,44.217,7692.336,1106.444
09,431121,121,735.799,1199.0,77.951,187.612,217.595,23.922,3706.798,548.187
09,431122,80,322.947,842.0,49.245,85.071,103.459,9.15,2189.682,237.876
09,43113,1555,2000.379,5950.0,194.408,5597.993,1032.09,106.796,12520.375,-3597.614
09,43114,47,141.315,399.0,16.909,61.146,51.183,8.027,1150.007,80.169
09,43116,155,5055.646,11054.0,487.362,2489.482,1376.359,167.365,18458.193,2566.164
09,43117,19,549.478,3038.0,181.491,204.132,155.787,14.774,1865.327,345.346
09,4312,179,7231.571,10365.0,726.948,1898.916,1100.292,145.391,13897.405,5332.655
09,43121,155,7091.02,10102.0,701.562,1840.789,888.879,118.088,13245.84,5250.231
09,431211,73,5187.108,6012.0,376.827,1101.672,231.301,30.462,8848.685,4085.436
09,433,1653,30842.175,40798.0,1919.092,10841.924,4437.346,641.167,98344.637,20000.251
09,4331,299,12796.717,13831.0,539.514,3747.788,1594.683,279.971,33666.601,9048.929
09,46,194923,124880.54,577322.0,13427.012,47265.025,65138.077,7014.533,366720.844,77615.515
09,461,82961,17983.176,156221.0,1723.349,4403.871,6573.769,510.236,39399.343,13579.305
09,4611,80683,16435.795,149978.0,1607.422,3673.205,6220.597,472.245,34481.596,12762.59
09,46111,40159,7466.93,72401.0,414.459,1493.833,2494.334,183.842,12888.887,5973.097
09,46112,12455,3399.487,22581.0,348.763,538.635,851.874,72.055,8425.699,2860.852
09,461121,6189,2119.779,12308.0,223.025,302.411,516.43,47.335,5048.821,1817.368
09,461122,5648,1126.437,8842.0,105.962,191.879,220.121,17.787,2975.134,934.558
09,46113,12610,2079.57,22409.0,223.26,559.946,1161.882,75.413,5460.134,1519.624
09,46115,2593,888.896,6563.0,134.38,161.589,281.374,25.694,2452.773,727.307
09,4612,2278,1547.381,6243.0,115.927,730.666,353.172,37.991,4917.747,816.715
09,46121,2234,1526.647,6084.0,108.817,724.006,331.014,36.611,4871.609,802.641
09,461213,1141,437.335,2362.0,30.412,118.425,60.24,5.876,982.258,318.91
09,462,2987,37424.243,81732.0,2106.138,13392.312,18763.748,1039.841,100482.474,24031.931
09,4621,2773,23121.071,51047.0,1313.806,8729.067,14906.584,856.007,78075.344,14392.004
09,46211,2773,23121.071,51047.0,1313.806,8729.067,14906.584,856.007,78075.344,14392.004
09,464,10472,8740.863,40743.0,1312.422,4396.962,2872.518,221.696,26372.469,4343.901
09,4641,10472,8740.863,40743.0,1312.422,4396.962,2872.518,221.696,26372.469,4343.901
09,46411,8224,6241.178,33027.0,1062.405,3091.386,2124.691,135.779,20135.101,3149.792
09,467,12620,6933.58,35984.0,1165.705,2068.976,8356.38,1583.686,16748.412,4864.604
09,4671,12620,6933.58,35984.0,1165.705,2068.976,8356.38,1583.686,16748.412,4864.604
09,48-49,1833,196254.36,173161.0,31013.597,131481.508,392506.227,28482.461,144075.445,64772.852
09,481,25,,,,,,,,
09,485,157,41064.254,58722.0,12832.826,28625.874,300686.312,17871.052,30539.961,12438.38
09,4852,73,33125.591,35395.0,5294.89,21129.785,17532.454,2240.147,22556.017,11995.806
10005,31-33,2235,11989.196,25806.0,1935.681,8620.093,5612.169,516.846,9183.742,3369.103
10005,311,630,936.866,2447.0,114.098,611.274,485.738,30.556,622.811,325.592
10005,3114,4,,,,,,,,
10005,3115,54,32.005,186.0,3.799,18.701,14.993,1.451,18.797,13.304
10005,31151,11,17.71,73.0,2.502,10.738,2.221,0.327,10.809,6.972
10005,3116,13,217.664,194.0,41.046,162.001,33.693,1.171,166.012,55.663
10005,31161,13,217.664,194.0,41.046,162.001,33.693,1.171,166.012,55.663
10005,311613,10,,,,,,,,
10005,3118,515,460.158,1875.0,60.675,285.455,359.267,21.632,290.594,174.703
10005,31181,252,,,,,,,,
10005,311812,252,,,,,,,,
10005,31183,261,227.602,796.0,17.568,136.448,84.814,7.145,138.342,91.154
10005,3119,22,183.737,104.0,6.653,114.245,29.839,2.624,116.357,69.492
10005,312,111,890.354,1189.0,165.167,699.145,479.019,24.419,757.246,191.209
10005,3121,111,890.354,1189.0,165.167,699.145,479.019,24.419,757.246,191.209
10005,31211,109,,,,,,,,
10005,325,11,428.189,78.0,0.725,353.32,2.266,0.282,361.509,74.869
10005,327,345,226.81,1335.0,33.055,162.588,474.438,24.586,190.323,64.222
10005,3273,10,100.439,121.0,2.513,93.822,398.727,18.991,121.462,6.617
10005,3274,11,1.275,27.0,0.024,0.564,1.227,0.107,0.565,0.711
10005,331,5,,,,,,,,
10005,3312,1,,,,,,,,
10005,33122,1,,,,,,,,
10005,43,640,2720.586,6382.0,424.597,1080.331,1404.392,113.703,9554.254,1640.255
10005,431,109,1326.202,2516.0,170.608,525.595,515.168,41.129,5272.521,800.607
10005,4311,94,955.487,2099.0,139.453,466.81,415.725,27.884,4584.791,488.677
10005,43111,20,161.691,232.0,22.174,114.169,82.483,2.083,1984.714,47.522
10005,43112,10,85.284,292.0,11.133,72.038,43.347,3.514,663.912,13.246
10005,431121,5,,,,,,,,
10005,431122,3,,,,,,,,
10005,43113,27,,,,,,,,
10005,43114,1,,,,,,,,
10005,43116,7,,,,,,,,
10005,43117,3,,,,,,,,
10005,4312,15,370.715,417.0,31.155,58.785,99.443,13.245,687.73,311.93
10005,43121,14,,,,,,,,
10005,431211,6,,,,,,,,
10005,433,49,78.298,200.0,8.054,76.674,7.049,0.992,172.804,1.624
10005,4331,14,,,,,,,,
10005,46,9150,5242.798,29175.0,684.431,1776.757,2842.042,259.612,18416.836,3466.041
10005,461,4310,833.164,8909.0,101.078,198.405,465.529,41.006,2208.18,634.759
10005,4611,4042,791.895,7975.0,96.634,187.065,447.845,39.595,1994.559,604.83
10005,46111,2611,356.015,4609.0,17.784,66.798,245.08,18.286,749.032,289.217
10005,46112,404,168.691,1041.0,23.89,48.708,88.518,9.094,604.667,119.983
10005,461121,335,152.755,904.0,22.316,44.952,75.994,7.556,567.944,107.803
10005,461122,45,,,,,,,,
10005,46113,253,83.339,678.0,13.259,23.717,34.409,3.97,176.983,59.622
10005,46115,56,52.142,271.0,20.969,14.676,19.366,3.375,189.172,37.466
10005,4612,268,41.269,934.0,4.444,11.34,17.684,1.41,213.621,29.929
10005,46121,267,,,,,,,,
10005,461213,46,2.311,64.0,0.212,0.305,1.875,0.15,3.454,2.006
10005,462,361,,,,,,,,
10005,4621,337,1227.016,3834.0,14.097,560.705,668.813,74.579,5952.041,666.311
10005,46211,337,1227.016,3834.0,14.097,560.705,668.813,74.579,5952.041,666.311
10005,464,406,350.285,1549.0,71.121,84.385,109.36,7.306,869.553,265.9
10005,4641,406,350.285,1549.0,71.121,84.385,109.36,7.306,869.553,265.9
10005,46411,327,326.351,1334.0,66.069,73.498,95.426,5.827,832.307,252.853
10005,467,495,392.063,1951.0,70.725,114.301,289.986,23.396,829.512,277.762
10005,4671,495,392.063,1951.0,70.725,114.301,289.986,23.396,829.512,277.762
10005,48-49,124,2061.296,7429.0,472.078,1304.556,2385.446,246.144,1349.248,756.74
10005,481,2,,,,,,,,
10005,485,41,658.07,3333.0,212.684,344.714,725.633,30.001,356.623,313.356
10005,4852,13,122.441,702.0,44.264,61.235,91.287,1.098,61.794,61.206
11011,31-33,374,3460.156,3604.0,300.214,2454.668,1181.155,73.271,2499.864,1005.488
11011,311,194,1449.394,1394.0,23.183,1274.723,427.524,10.118,1305.732,174.671
11011,3114,1,,,,,,,,
11011,3115,12,581.181,595.0,0.55,593.531,324.88,2.823,593.542,-12.35
11011,31151,6,579.451,584.0,0.506,592.994,324.209,2.763,593.004,-13.543
11011,3116,1,,,,,,,,
11011,31161,1,,,,,,,,
11011,3118,173,38.812,383.0,4.659,20.407,19.35,1.569,20.47,18.405
11011,31181,40,,,,,,,,
11011,311812,40,,,,,,,,
11011,31183,132,23.58,263.0,2.644,12.131,11.636,0.872,12.173,11.449
11011,3119,1,,,,,,,,
11011,312,9,120.183,89.0,7.271,81.736,51.993,3.429,88.269,38.447
11011,3121,9,120.183,89.0,7.271,81.736,51.993,3.429,88.269,38.447
11011,31211,9,120.183,89.0,7.271,81.736,51.993,3.429,88.269,38.447
11011,327,6,8.822,20.0,0.705,6.72,3.92,0.225,6.843,2.102
11011,3273,4,,,,,,,,
11011,43,117,1090.039,1344.0,137.666,362.951,194.958,17.577,2060.992,727.088
11011,431,18,977.851,857.0,102.264,294.365,89.748,8.176,1605.096,683.486
11011,4311,15,175.052,532.0,29.722,87.126,65.615,5.107,529.611,87.926
11011,43111,3,,,,,,,,
11011,43112,1,,,,,,,,
11011,431122,1,,,,,,,,
11011,43113,1,,,,,,,,
11011,43117,1,,,,,,,,
11011,4312,3,802.799,325.0,72.542,207.239,24.133,3.07,1075.485,595.56
11011,43121,3,802.799,325.0,72.542,207.239,24.133,3.07,1075.485,595.56
11011,431211,2,,,,,,,,
11011,433,2,,,,,,,,
11011,46,1886,427.384,4060.0,57.729,111.853,295.657,23.983,1267.318,315.531
11011,461,940,122.82,1752.0,10.953,21.421,78.326,5.364,220.432,101.399
11011,4611,893,118.434,1682.0,10.452,20.335,76.269,5.236,211.754,98.099
11011,46111,604,50.11,1049.0,4.028,10.379,55.715,3.482,95.132,39.731
11011,46112,106,33.82,261.0,3.465,4.185,10.652,0.955,63.398,29.635
11011,461121,74,31.574,213.0,3.33,3.676,9.461,0.861,57.849,27.898
11011,461122,30,,,,,,,,
11011,46113,85,13.905,174.0,0.613,2.943,4.427,0.411,24.392,10.962
11011,46115,21,9.125,57.0,0.756,1.171,1.846,0.127,10.873,7.954
11011,4612,47,4.386,70.0,0.501,1.086,2.057,0.128,8.678,3.3
11011,46121,47,4.386,70.0,0.501,1.086,2.057,0.128,8.678,3.3
11011,461213,12,0.907,20.0,0.289,0.117,0.508,0.033,1.35,0.79
11011,462,19,,,,,,,,
11011,4621,15,87.826,320.0,6.29,44.675,88.112,6.572,470.846,43.151
11011,46211,15,87.826,320.0,6.29,44.675,88.112,6.572,470.846,43.151
11011,464,61,41.67,204.0,8.412,7.259,16.945,3.065,108.122,34.411
11011,4641,61,41.67,204.0,8.412,7.259,16.945,3.065,108.122,34.411
11011,46411,55,40.849,191.0,8.288,6.702,16.636,3.031,106.25,34.147
11011,467,114,10.479,216.0,2.668,3.225,26.137,2.165,32.396,7.254
11011,4671,114,10.479,216.0,2.668,3.225,26.137,2.165,32.396,7.254
11011,48-49,9,452.894,498.0,7.888,276.891,673.617,122.344,282.969,176.003
11011,485,3,4.612,32.0,1.346,2.67,15.901,3.686,2.835,1.942
11020,31-33,10246,68435.2,135257.0,8383.175,48937.435,25926.883,2249.115,50810.469,19497.765
11020,311,1637,4777.179,7979.0,366.176,3437.688,1521.59,112.866,3685.502,1339.491
11020,3114,17,34.197,129.0,4.069,22.762,16.573,1.955,23.257,11.435
11020,3115,169,1500.928,1085.0,70.663,1346.083,497.262,27.555,1454.672,154.845
11020,31151,16,1457.325,740.0,66.069,1320.614,475.371,25.816,1428.993,136.711
11020,3116,22,780.17,650.0,53.845,561.063,116.95,9.22,602.042,219.107
11020,31161,22,780.17,650.0,53.845,561.063,116.95,9.22,602.042,219.107
11020,311612,3,,,,,,,,
11020,311613,10,675.482,308.0,31.811,532.004,61.437,7.109,572.48,143.478
11020,3118,1320,1147.278,4982.0,147.198,626.278,633.195,49.516,634.81,521.0
11020,31181,509,419.681,2502.0,74.93,236.252,371.12,28.041,239.303,183.429
11020,311812,509,419.681,2502.0,74.93,236.252,371.12,28.041,239.303,183.429
11020,31183,803,714.172,2447.0,71.437,387.76,259.311,21.261,393.239,326.412
11020,3119,74,824.18,561.0,50.64,562.258,109.482,10.438,610.53,261.922
11020,312,112,2876.801,2145.0,206.367,1957.416,2709.9,99.871,1993.932,919.385
11020,3121,112,2876.801,2145.0,206.367,1957.416,2709.9,99.871,1993.932,919.385
11020,31211,105,,,,,,,,
11020,325,169,1424.349,2256.0,211.038,993.763,256.871,32.895,1017.263,430.586
11020,3254,5,3.568,25.0,1.462,5.692,4.095,0.406,5.715,-2.124
11020,327,255,1398.451,2244.0,131.897,1064.066,1365.96,94.994,1137.613,334.385
11020,3273,58,1041.735,1249.0,86.298,813.552,1161.251,78.072,881.495,228.183
11020,3274,17,1.789,39.0,0.058,0.92,0.495,0.051,0.921,0.869
11020,331,12,83.267,125.0,8.163,65.624,18.736,1.708,66.211,17.643
11020,3312,4,,,,,,,,
11020,33122,3,,,,,,,,
11020,43,3550,11601.415,27282.0,1807.897,3839.817,4966.713,486.17,38400.211,7761.598
11020,431,403,3718.038,7104.0,515.157,1428.315,1097.525,115.276,10880.139,2289.723
11020,4311,366,2765.01,5741.0,351.558,1150.463,797.501,87.353,9086.869,1614.547
11020,43111,53,253.825,864.0,26.516,104.095,160.105,18.226,1647.814,149.73
11020,43112,45,280.889,425.0,27.74,78.845,66.846,8.197,860.727,202.044
11020,431121,29,118.544,187.0,10.539,18.486,20.762,2.244,340.154,100.058
11020,431122,6,,,,,,,,
11020,43113,167,158.848,759.0,27.981,41.228,98.241,10.104,448.452,117.62
11020,43114,8,,,,,,,,
11020,43116,23,684.434,1294.0,54.787,415.242,225.496,29.61,2619.074,269.192
11020,43117,5,,,,,,,,
11020,4312,37,953.028,1363.0,163.599,277.852,300.024,27.924,1793.27,675.176
11020,43121,30,,,,,,,,
11020,431211,19,388.959,705.0,73.199,89.556,70.128,6.592,503.667,299.403
11020,433,158,1429.159,2329.0,130.115,221.378,149.373,19.605,6472.035,1207.781
11020,4331,47,1227.341,1296.0,74.531,125.655,86.326,11.783,5844.569,1101.686
11020,46,28613,14316.793,83704.0,1892.957,4890.136,6831.462,599.427,42970.724,9426.657
11020,461,12900,2489.594,26501.0,285.423,545.007,1223.213,104.054,5395.714,1944.587
11020,4611,12026,2229.055,24661.0,257.685,469.397,1126.154,90.991,4857.931,1759.658
11020,46111,7996,1051.711,15154.0,60.883,203.945,652.528,47.156,2243.463,847.766
11020,46112,1396,531.418,3580.0,91.157,104.799,188.237,17.195,1330.233,426.619
11020,461121,1013,421.619,2898.0,78.233,78.154,155.141,14.631,952.563,343.465
11020,461122,266,38.21,437.0,5.883,7.126,13.459,1.41,113.658,31.084
11020,46113,1011,261.163,2272.0,36.545,66.567,115.584,10.121,496.605,194.596
11020,46115,201,90.069,674.0,14.726,20.377,30.03,3.205,206.726,69.692
11020,4612,874,260.539,1840.0,27.738,75.61,97.059,13.063,537.783,184.929
11020,46121,871,259.482,1834.0,27.38,75.03,96.895,13.043,536.103,184.452
11020,461213,232,90.092,442.0,3.805,26.968,39.688,7.89,118.687,63.124
11020,462,369,3511.098,10222.0,225.083,1248.093,1687.713,115.61,10398.552,2263.005
11020,4621,338,2107.121,5737.0,63.357,916.849,1343.756,97.925,8484.82,1190.272
11020,46211,338,2107.121,5737.0,63.357,916.849,1343.756,97.925,8484.82,1190.272
11020,464,1172,816.102,4468.0,168.326,291.256,282.174,16.258,2247.178,524.846
11020,4641,1172,816.102,4468.0,168.326,291.256,282.174,16.258,2247.178,524.846
11020,46411,984,754.925,4030.0,158.307,261.446,253.673,13.645,2134.103,493.479
11020,467,1801,1141.322,5638.0,209.089,288.533,678.409,81.184,2666.465,852.789
11020,4671,1801,1141.322,5638.0,209.089,288.533,678.409,81.184,2666.465,852.789
11020,48-49,223,13064.169,20679.0,2138.622,6134.559,7162.978,1040.395,6261.218,6929.61
11020,485,64,10717.615,12059.0,1684.383,4559.458,5238.362,867.35,4647.376,6158.157
11020,4852,37,9737.368,8742.0,1421.081,4039.541,4140.208,658.431,4090.4,5697.827
12001,31-33,2518,2875.434,6906.0,196.782,1909.911,1112.088,86.763,2146.896,965.523
12001,311,1137,1708.683,2678.0,64.344,959.288,319.222,23.837,1145.4,749.395
12001,3114,3,,,,,,,,
12001,3115,46,1074.494,201.0,8.756,624.39,172.982,11.186,808.258,450.104
12001,31151,4,0.816,119.0,1.952,22.47,62.079,2.865,22.684,-21.654
12001,3116,8,4.817,68.0,1.118,2.64,2.413,0.143,2.657,2.177
12001,31161,8,4.817,68.0,1.118,2.64,2.413,0.143,2.657,2.177
12001,311613,3,,,,,,,,
12001,3118,1039,622.397,2299.0,53.753,326.833,141.875,12.326,329.047,295.564
12001,31181,200,,,,,,,,
12001,311812,200,,,,,,,,
12001,31183,838,563.792,1739.0,44.901,292.958,122.626,10.775,295.01,270.834
12001,3119,22,3.6,44.0,0.645,2.263,0.651,0.089,2.273,1.337
12001,312,183,585.67,1379.0,79.061,364.857,224.053,13.206,412.043,220.813
12001,3121,183,585.67,1379.0,79.061,364.857,224.053,13.206,412.043,220.813
12001,31211,183,585.67,1379.0,79.061,364.857,224.053,13.206,412.043,220.813
12001,325,10,5.624,33.0,1.448,3.113,8.907,0.346,3.413,2.511
12001,327,70,349.575,370.0,17.232,269.87,431.716,37.082,272.279,79.705
12001,3273,40,338.211,292.0,16.181,262.119,426.752,36.477,264.411,76.092
12001,3274,6,0.379,13.0,0.0,0.184,0.07,0.004,0.184,0.195
12001,43,708,3648.527,8390.0,721.853,1362.327,1331.928,110.869,10301.536,2286.2
12001,431,117,2700.514,5222.0,491.645,996.572,696.359,64.43,7675.588,1703.942
12001,4311,93,1668.654,3034.0,207.408,751.6,305.922,33.889,5929.13,917.054
12001,43111,40,182.533,645.0,29.947,141.954,49.68,4.883,2537.131,40.579
12001,43112,5,25.575,35.0,1.092,5.074,1.495,0.242,89.013,20.501
12001,431121,4,,,,,,,,
12001,431122,1,,,,,,,,
12001,43113,6,0.872,17.0,0.053,0.407,0.147,0.01,2.406,0.465
12001,43114,5,,,,,,,,
12001,43116,10,627.455,735.0,23.81,359.69,193.167,21.274,1799.019,267.765
12001,43117,4,,,,,,,,
12001,4312,24,1031.86,2188.0,284.237,244.972,390.437,30.542,1746.458,786.888
12001,43121,23,,,,,,,,
12001,431211,15,712.339,1360.0,159.772,174.404,245.271,12.735,899.207,537.935
12001,433,61,110.93,297.0,9.84,48.514,20.25,2.541,188.584,62.416
12001,4331,18,74.002,83.0,3.046,39.731,1.86,0.193,129.616,34.271
12001,46,14979,6768.338,40292.0,739.039,2641.412,4052.078,353.928,22405.351,4126.926
12001,461,8123,738.765,13621.0,58.548,208.667,354.25,25.309,1827.066,530.098
12001,4611,7789,673.518,13073.0,56.573,176.209,340.18,24.02,1637.995,497.309
12001,46111,5394,382.747,8861.0,18.893,97.439,245.649,15.146,719.777,285.308
12001,46112,1053,138.452,1726.0,9.482,25.523,38.306,3.143,463.322,112.929
12001,461121,438,65.496,727.0,3.957,13.628,17.872,1.648,252.27,51.868
12001,461122,387,56.127,640.0,4.732,7.879,13.05,0.897,170.935,48.248
12001,46113,617,78.032,1142.0,6.196,25.541,16.059,1.254,176.416,52.491
12001,46115,152,23.934,317.0,14.409,11.279,13.41,2.654,170.343,12.655
12001,4612,334,65.247,548.0,1.975,32.458,14.07,1.289,189.071,32.789
12001,46121,332,,,,,,,,
12001,461213,255,34.273,383.0,0.806,11.795,4.636,0.369,46.65,22.478
12001,462,296,2980.56,7859.0,195.069,1201.236,1781.554,107.107,9803.888,1779.324
12001,4621,273,2179.834,5557.0,113.319,975.224,1570.729,94.683,8317.481,1204.61
12001,46211,273,2179.834,5557.0,113.319,975.224,1570.729,94.683,8317.481,1204.61
12001,464,526,334.712,1937.0,63.277,148.471,42.189,3.997,839.241,186.241
12001,4641,526,334.712,1937.0,63.277,148.471,42.189,3.997,839.241,186.241
12001,46411,417,284.112,1688.0,58.346,116.79,30.928,2.636,735.126,167.322
12001,467,532,508.192,1860.0,65.479,130.922,302.473,24.505,914.901,377.27
12001,4671,532,508.192,1860.0,65.479,130.922,302.473,24.505,914.901,377.27
12001,48-49,110,313.747,1774.0,130.338,135.976,254.328,40.83,143.139,177.771
12001,485,17,80.985,622.0,4.232,68.663,68.802,15.424,69.292,12.322
12001,4852,2,,,,,,,,
12035,31-33,676,1132.505,3368.0,82.71,787.537,262.653,24.625,821.141,344.968
12035,311,245,415.045,758.0,13.586,301.482,70.212,5.194,303.905,113.563
12035,3114,2,,,,,,,,
12035,3115,20,,,,,,,,
12035,31151,9,,,,,,,,
12035,3116,2,,,,,,,,
12035,31161,2,,,,,,,,
12035,3118,216,75.348,610.0,9.099,43.497,28.746,2.345,43.756,31.851
12035,31181,58,16.638,190.0,2.248,10.952,7.179,0.635,10.977,5.686
12035,311812,58,16.638,190.0,2.248,10.952,7.179,0.635,10.977,5.686
12035,31183,158,58.71,420.0,6.851,32.545,21.567,1.71,32.779,26.165
12035,3119,2,,,,,,,,
12035,312,70,391.976,405.0,28.65,252.745,67.324,5.793,280.234,139.231
12035,3121,70,391.976,405.0,28.65,252.745,67.324,5.793,280.234,139.231
12035,31211,70,391.976,405.0,28.65,252.745,67.324,5.793,280.234,139.231
12035,325,4,,,,,,,,
12035,327,47,151.757,296.0,10.803,111.32,81.306,8.727,113.483,40.437
12035,3273,12,,,,,,,,
12035,3274,2,,,,,,,,
12035,331,1,,,,,,,,
12035,43,180,879.206,1820.0,193.316,327.214,390.904,24.83,1987.781,551.992
12035,431,25,649.504,1116.0,109.857,187.876,144.07,11.842,1150.049,461.628
12035,4311,18,347.206,541.0,46.604,115.989,30.675,4.053,706.267,231.217
12035,43111,4,22.824,64.0,4.599,6.363,2.958,0.186,182.656,16.461
12035,43113,4,,,,,,,,
12035,43116,4,,,,,,,,
12035,4312,7,302.298,575.0,63.253,71.887,113.395,7.789,443.782,230.411
12035,43121,6,,,,,,,,
12035,431211,4,,,,,,,,
12035,433,17,10.7,79.0,2.896,44.901,2.315,0.22,75.291,-34.201
12035,4331,3,,,,,,,,
12035,46,4015,1193.919,9484.0,150.224,339.564,733.354,52.821,4086.132,854.355
12035,461,1864,246.312,3267.0,19.154,52.111,98.102,7.011,530.071,194.201
12035,4611,1726,233.225,3051.0,18.346,48.693,90.84,6.553,506.995,184.532
12035,46111,1052,95.891,1839.0,7.708,23.094,55.796,3.814,233.909,72.797
12035,46112,257,51.272,415.0,2.431,5.739,12.655,0.911,104.291,45.533
12035,461121,144,36.164,253.0,0.879,3.198,8.855,0.633,67.055,32.966
12035,461122,99,13.726,140.0,1.518,2.207,3.333,0.25,34.343,11.519
12035,46113,218,40.205,429.0,3.484,11.503,9.851,0.639,84.144,28.702
12035,46115,63,21.758,128.0,1.774,4.515,5.412,0.502,40.454,17.243
12035,4612,138,13.087,216.0,0.808,3.418,7.262,0.458,23.076,9.669
12035,46121,138,13.087,216.0,0.808,3.418,7.262,0.458,23.076,9.669
12035,461213,57,2.816,86.0,0.093,0.693,2.649,0.175,4.486,2.123
12035,462,41,,,,,,,,
12035,4621,36,278.675,695.0,13.364,112.055,291.38,13.919,1211.662,166.62
12035,46211,36,278.675,695.0,13.364,112.055,291.38,13.919,1211.662,166.62
12035,464,121,107.518,578.0,23.736,19.927,16.221,1.688,259.072,87.591
12035,4641,121,107.518,578.0,23.736,19.927,16.221,1.688,259.072,87.591
12035,46411,102,101.827,535.0,22.77,17.693,14.042,1.365,250.669,84.134
12035,467,154,42.369,397.0,7.597,11.872,23.654,2.457,73.564,30.497
12035,4671,154,42.369,397.0,7.597,11.872,23.654,2.457,73.564,30.497
12035,48-49,26,303.289,991.0,44.221,136.082,179.78,41.837,137.793,167.207
12035,485,5,,,,,,,,
12035,4852,2,,,,,,,,
13077,31-33,783,1118.077,3813.0,158.582,741.358,1836.507,118.065,751.964,376.719
13077,311,306,209.07,877.0,19.251,126.498,55.996,5.375,127.749,82.572
13077,3114,3,0.15,3.0,0.0,0.09,0.027,0.003,0.09,0.06
13077,3115,37,85.27,138.0,3.711,56.116,14.702,1.589,56.392,29.154
13077,31151,15,80.832,97.0,3.331,53.925,12.697,1.422,54.194,26.907
13077,3116,3,,,,,,,,
13077,31161,3,,,,,,,,
13077,311613,2,,,,,,,,
13077,3118,248,105.658,654.0,12.863,58.973,33.258,3.114,59.636,46.685
13077,31181,111,45.49,348.0,6.627,24.56,12.379,1.354,25.062,20.93
13077,311812,111,45.49,348.0,6.627,24.56,12.379,1.354,25.062,20.93
13077,31183,137,60.168,306.0,6.236,34.413,20.879,1.76,34.574,25.755
13077,3119,4,9.726,26.0,0.925,7.096,4.914,0.454,7.405,2.63
13077,312,44,22.231,188.0,8.26,9.813,29.589,1.448,11.538,12.418
13077,3121,44,22.231,188.0,8.26,9.813,29.589,1.448,11.538,12.418
13077,31211,43,,,,,,,,
13077,325,3,4.82,15.0,1.253,3.067,1.953,0.29,3.261,1.753
13077,3254,1,,,,,,,,
13077,327,56,36.54,221.0,16.62,18.637,8.675,0.659,21.243,17.903
13077,3273,25,4.651,50.0,0.847,2.402,0.955,0.089,2.75,2.249
13077,43,310,885.18,2284.0,135.036,370.052,200.504,29.279,2869.499,515.128
13077,431,109,572.146,1259.0,98.033,189.656,101.812,14.828,1602.22,382.49
13077,4311,102,448.502,911.0,67.626,159.403,61.221,8.105,1312.162,289.099
13077,43111,18,75.345,255.0,8.382,23.709,15.149,2.039,626.044,51.636
13077,43112,4,,,,,,,,
13077,431121,3,,,,,,,,
13077,43113,58,13.322,176.0,3.166,7.979,11.207,1.333,55.012,5.343
13077,43114,1,,,,,,,,
13077,43116,2,,,,,,,,
13077,4312,7,123.644,348.0,30.407,30.253,40.591,6.723,290.058,93.391
13077,43121,7,123.644,348.0,30.407,30.253,40.591,6.723,290.058,93.391
13077,431211,5,,,,,,,,
13077,433,11,5.061,34.0,0.739,1.306,3.415,0.307,10.036,3.755
13077,4331,3,,,,,,,,
13077,46,4120,1304.492,9370.0,190.674,395.462,648.189,51.937,4462.811,909.03
13077,461,1908,214.928,3212.0,23.934,53.558,136.82,12.165,594.714,161.37
13077,4611,1852,208.141,3119.0,23.109,52.436,134.179,11.994,579.778,155.705
13077,46111,1095,77.426,1691.0,4.434,16.977,46.853,3.585,161.382,60.449
13077,46112,252,45.319,465.0,5.678,11.231,39.753,1.988,116.377,34.088
13077,461121,107,19.131,224.0,2.799,4.883,9.724,0.819,46.107,14.248
13077,461122,135,20.397,207.0,1.876,5.111,29.66,1.119,60.042,15.286
13077,46113,220,23.922,402.0,1.849,8.939,13.499,1.071,65.554,14.983
13077,46115,55,9.312,103.0,1.147,3.369,4.237,0.442,40.734,5.943
13077,4612,56,6.787,93.0,0.825,1.122,2.641,0.171,14.936,5.665
13077,46121,56,6.787,93.0,0.825,1.122,2.641,0.171,14.936,5.665
13077,461213,9,2.163,16.0,0.138,0.086,0.623,0.042,2.217,2.077
13077,462,72,375.561,941.0,30.177,110.355,233.102,10.327,1472.931,265.206
13077,4621,66,294.683,744.0,22.784,96.314,217.784,9.135,1324.742,198.369
13077,46211,66,294.683,744.0,22.784,96.314,217.784,9.135,1324.742,198.369
13077,464,190,78.346,572.0,18.749,32.366,20.94,1.796,229.122,45.98
13077,4641,190,78.346,572.0,18.749,32.366,20.94,1.796,229.122,45.98
13077,46411,168,71.688,517.0,17.69,30.008,19.75,1.647,219.627,41.68
13077,467,277,108.737,718.0,25.976,27.857,47.822,6.098,351.947,80.88
